DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
11/14/2018,11:00,QUEENS,11101,40.74413,-73.927055,"(40.74413, -73.927055)",38 STREET                       ,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4020757,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,11:00,,,,,,39 street                       ,Queens midtown expressway,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4020752,Tractor Truck Diesel,Sedan,,,
11/14/2018,11:00,,,40.74629,-73.766945,"(40.74629, -73.766945)",HORACE HARDING EXPRESSWAY       ,210 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4020698,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/14/2018,11:00,QUEENS,11363,40.77067,-73.7355,"(40.77067, -73.7355)",NORTHERN BOULEVARD              ,LITTLE NECK PARKWAY,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4020699,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,11:15,QUEENS,11432,40.708447,-73.800224,"(40.708447, -73.800224)",HILLSIDE AVENUE                 ,162 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4021541,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,11:15,BROOKLYN,11229,40.59779,-73.946236,"(40.59779, -73.946236)",AVENUE V                        ,BEDFORD AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,4020807,Sedan,,,,
11/14/2018,11:18,BRONX,10468,40.863667,-73.8975,"(40.863667, -73.8975)",CRESTON AVENUE                  ,EAST 191 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4020695,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,11:20,BROOKLYN,11239,,,,,,1475      GENEVA LOOP                   ,0,0,0,0,0,0,0,0,Unspecified,,,,,4020796,Station Wagon/Sport Utility Vehicle,,,,
11/14/2018,11:20,MANHATTAN,10024,40.780247,-73.97547,"(40.780247, -73.97547)",,,72        WEST 77 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021119,Box Truck,Box Truck,,,
11/14/2018,11:30,,,,,,GRAND CENTRAL PKWY              ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4021247,Box Truck,Sedan,,,
11/14/2018,11:30,BRONX,10451,40.82113,-73.92565,"(40.82113, -73.92565)",GRAND CONCOURSE                 ,EAST 153 STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4020802,Taxi,Sedan,Station Wagon/Sport Utility Vehicle,,
11/14/2018,11:35,QUEENS,11413,40.665386,-73.74493,"(40.665386, -73.74493)",SOUTH CONDUIT AVENUE            ,231 STREET,,2,0,0,0,0,0,2,0,Unsafe Lane Changing,View Obstructed/Limited,,,,4020691,Sedan,Sedan,,,
11/14/2018,11:40,BRONX,10454,40.8047,-73.91243,"(40.8047, -73.91243)",BRUCKNER EXPRESSWAY             ,EAST 138 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Following Too Closely,,,,4020685,Box Truck,Sedan,,,
11/14/2018,11:40,BROOKLYN,11206,40.699818,-73.95632,"(40.699818, -73.95632)",,,115       WALLABOUT STREET              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4020673,Box Truck,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,11:40,QUEENS,11691,40.595802,-73.76762,"(40.595802, -73.76762)",ROCKAWAY FREEWAY                ,BEACH 35 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,4021018,Sedan,Sedan,,,
11/14/2018,11:42,QUEENS,11691,40.604683,-73.769066,"(40.604683, -73.769066)",NORTON DRIVE                    ,COLDSPRING ROAD,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4021016,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,11:52,,,40.66186,-73.9344,"(40.66186, -73.9344)",MAPLE STREET                    ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4020844,Sedan,Taxi,,,
11/14/2018,11:55,QUEENS,11358,40.76354,-73.78684,"(40.76354, -73.78684)",,,36-18     FRANCIS LEWIS BOULEVARD       ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4020692,Van,,,,
11/14/2018,11:55,QUEENS,11434,40.667522,-73.78063,"(40.667522, -73.78063)",ROCKAWAY BOULEVARD              ,NORTH CONDUIT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4020671,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,11:59,,,,,,EAST BEDFORD PARK BOULEVARD     ,,,1,0,1,0,0,0,0,0,Unspecified,,,,,4020742,Sedan,,,,
11/14/2018,12:00,,,40.75184,-73.90358,"(40.75184, -73.90358)",58 STREET                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021274,Motorcycle,ford,,,
11/14/2018,12:00,,,40.626305,-73.919945,"(40.626305, -73.919945)",AVENUE K                        ,,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,4021198,Sedan,,,,
11/14/2018,12:00,,,40.764473,-73.747086,"(40.764473, -73.747086)",NORTHERN BOULEVARD              ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,4020694,Carry All,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,12:00,,,40.643635,-73.97746,"(40.643635, -73.97746)",EAST 3 STREET                   ,,,1,0,1,0,0,0,0,0,Unspecified,,,,,4021014,Station Wagon/Sport Utility Vehicle,,,,
11/14/2018,12:00,QUEENS,11358,40.765507,-73.80423,"(40.765507, -73.80423)",35 AVENUE                       ,161 STREET,,3,0,0,0,0,0,3,0,Failure to Yield Right-of-Way,Unspecified,,,,4020709,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,12:03,MANHATTAN,10036,40.760403,-73.98748,"(40.760403, -73.98748)",8 AVENUE                        ,WEST 47 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4021369,Pick-up Truck,Sedan,,,
11/14/2018,12:15,,,40.76259,-73.80464,"(40.76259, -73.80464)",161 STREET                      ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4020708,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
11/14/2018,12:25,,,40.77958,-73.98183,"(40.77958, -73.98183)",BROADWAY                        ,,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,4021113,Pick-up Truck,Tractor Truck Diesel,,,
11/14/2018,12:25,,,40.82419,-73.91385,"(40.82419, -73.91385)",MELROSE AVENUE                  ,,,3,0,0,0,0,0,3,0,Cell Phone (hand-Held),Unspecified,,,,4020936,Sedan,Sedan,,,
11/14/2018,12:30,QUEENS,11368,40.761204,-73.84053,"(40.761204, -73.84053)",34 AVENUE                       ,WILLETS POINT BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,4021398,Sedan,,,,
11/14/2018,12:30,,,,,,ROSEDALE AVENUE                 ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4020809,Station Wagon/Sport Utility Vehicle,Bus,,,
11/14/2018,12:30,,,40.772655,-73.830444,"(40.772655, -73.830444)",WHITESTONE EXPRESSWAY           ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4020855,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,12:30,BROOKLYN,11208,40.67667,-73.87224,"(40.67667, -73.87224)",GLENMORE AVENUE                 ,EUCLID AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4020797,Sedan,,,,
11/14/2018,12:30,BROOKLYN,11226,40.64927,-73.963486,"(40.64927, -73.963486)",,,1714      CHURCH AVENUE                 ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4020883,Sedan,,,,
11/14/2018,12:30,MANHATTAN,10034,,,,Harlem river drive              ,10 Avenue,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4021440,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,
11/14/2018,12:40,QUEENS,11373,40.74423,-73.88151,"(40.74423, -73.88151)",,,83-40     BRITTON AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4021399,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,12:40,QUEENS,11377,40.734676,-73.90865,"(40.734676, -73.90865)",52 ROAD                         ,58 PLACE,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,4020759,Box Truck,Sedan,,,
11/14/2018,12:40,,,40.75855,-73.82964,"(40.75855, -73.82964)",KISSENA BOULEVARD               ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4020711,Station Wagon/Sport Utility Vehicle,Box Truck,,,
11/14/2018,12:43,,,40.646225,-74.00916,"(40.646225, -74.00916)",5 AVENUE                        ,,,1,0,1,0,0,0,0,0,,,,,,4020822,,,,,
11/14/2018,12:45,BROOKLYN,11211,40.718227,-73.94329,"(40.718227, -73.94329)",HUMBOLDT STREET                 ,FROST STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4020706,Sedan,PK,,,
11/14/2018,12:45,BROOKLYN,11226,,,,church ave                      ,buckingham road,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4020873,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,12:45,MANHATTAN,10022,40.757698,-73.9694,"(40.757698, -73.9694)",EAST 53 STREET                  ,3 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4020753,Station Wagon/Sport Utility Vehicle,Dump,,,
11/14/2018,12:45,BRONX,10463,40.876583,-73.90266,"(40.876583, -73.90266)",HEATH AVENUE                    ,ALBANY CRESCENT,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4021124,Sedan,Taxi,,,
11/14/2018,12:47,,,40.8614,-73.8278,"(40.8614, -73.8278)",HUTCHINSON RIVER PARKWAY        ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021632,Sedan,Sedan,,,
11/14/2018,12:50,MANHATTAN,10023,40.77974,-73.98177,"(40.77974, -73.98177)",,,2103      BROADWAY                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021829,Taxi,Ambulance,,,
11/14/2018,12:50,,,40.6665,-73.9962,"(40.6665, -73.9962)",GOWANUS EXPY (BQE)              ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4021171,Bus,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,
11/14/2018,13:00,,,40.75595,-73.99074,"(40.75595, -73.99074)",8 AVENUE                        ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4021106,Van,Dump,,,
11/14/2018,13:00,,,40.737682,-73.85206,"(40.737682, -73.85206)",HORACE HARDING EXPRESSWAY       ,108 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4020886,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/14/2018,13:00,MANHATTAN,10032,40.838425,-73.941696,"(40.838425, -73.941696)",BROADWAY                        ,WEST 164 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4021186,Taxi,,,,
11/14/2018,13:00,,,40.55613,-74.203354,"(40.55613, -74.203354)",ARTHUR KILL ROAD                ,HUGUENOT AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4020915,Station Wagon/Sport Utility Vehicle,Bus,,,
11/14/2018,13:05,,,40.641953,-73.9885,"(40.641953, -73.9885)",12 AVENUE                       ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021022,Bus,Carry All,,,
11/14/2018,13:10,MANHATTAN,10013,40.718704,-73.99763,"(40.718704, -73.99763)",,,141       MULBERRY STREET               ,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,4021350,Box Truck,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,13:20,,,40.695114,-73.93194,"(40.695114, -73.93194)",HART STREET                     ,BROADWAY,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4021030,Sedan,Sedan,,,
11/14/2018,13:30,BROOKLYN,11231,40.684177,-73.992195,"(40.684177, -73.992195)",SMITH STREET                    ,BUTLER STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4021087,Sedan,,,,
11/14/2018,13:30,MANHATTAN,10001,40.75279,-73.994865,"(40.75279, -73.994865)",,,349       WEST 34 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021081,AMBUL,Box Truck,,,
11/14/2018,13:30,QUEENS,11420,40.673187,-73.82491,"(40.673187, -73.82491)",133 AVENUE                      ,114 PLACE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4021047,Sedan,Sedan,,,
11/14/2018,13:30,QUEENS,11434,40.683098,-73.78432,"(40.683098, -73.78432)",118 AVENUE                      ,LONG STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4020947,Station Wagon/Sport Utility Vehicle,,,,
11/14/2018,13:30,,,40.745148,-73.93348,"(40.745148, -73.93348)",VANDAM STREET                   ,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4021211,Sedan,Sedan,,,
11/14/2018,13:32,QUEENS,11354,40.763805,-73.82231,"(40.763805, -73.82231)",,,144-51    37 AVENUE                     ,0,0,0,0,0,0,0,0,View Obstructed/Limited,,,,,4020805,Sedan,,,,
11/14/2018,13:35,MANHATTAN,10023,40.778477,-73.98546,"(40.778477, -73.98546)",WEST END AVENUE                 ,WEST 70 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,4020783,Station Wagon/Sport Utility Vehicle,Taxi,,,
11/14/2018,13:35,MANHATTAN,10027,40.80812,-73.96011,"(40.80812, -73.96011)",WEST 118 STREET                 ,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,4021222,Box Truck,Sedan,,,
11/14/2018,13:40,MANHATTAN,10003,40.73166,-73.98545,"(40.73166, -73.98545)",EAST 13 STREET                  ,2 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4020776,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/14/2018,13:42,QUEENS,11370,40.75863,-73.89186,"(40.75863, -73.89186)",,,75-77     31 AVENUE                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021432,Sedan,Sedan,,,
11/14/2018,13:43,BROOKLYN,11231,40.6742,-73.99984,"(40.6742, -73.99984)",HAMILTON AVENUE                 ,COURT STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,4021086,Station Wagon/Sport Utility Vehicle,,,,
11/14/2018,13:45,MANHATTAN,10023,40.774853,-73.98067,"(40.774853, -73.98067)",COLUMBUS AVENUE                 ,WEST 68 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4020781,Tanker,Sedan,,,
11/14/2018,13:45,,,40.5832,-73.97304,"(40.5832, -73.97304)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021158,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/14/2018,13:45,QUEENS,11367,40.73816,-73.81138,"(40.73816, -73.81138)",,,61-11     157 STREET                    ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4021438,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,13:46,BROOKLYN,11226,40.652927,-73.959335,"(40.652927, -73.959335)",FLATBUSH AVENUE                 ,CATON AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,4020897,Van,Sedan,,,
11/14/2018,13:48,BROOKLYN,11235,40.581272,-73.96323,"(40.581272, -73.96323)",,,265       NEPTUNE AVENUE                ,1,0,1,0,0,0,0,0,Unspecified,,,,,4021385,Sedan,,,,
11/14/2018,13:56,BRONX,10458,40.86535,-73.89493,"(40.86535, -73.89493)",GRAND CONCOURSE                 ,EAST 193 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4020740,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,14:00,BROOKLYN,11219,40.621777,-73.996216,"(40.621777, -73.996216)",,,1562      66 STREET                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4020760,Sedan,Sedan,,,
11/14/2018,14:00,QUEENS,11373,40.730064,-73.87157,"(40.730064, -73.87157)",WOODHAVEN BOULEVARD             ,60 DRIVE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4021365,Sedan,Sedan,,,
11/14/2018,14:00,,,,,,3 AVENUE                        ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021463,Dump,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,14:00,,,,,,MANHATTAN BR UPPER              ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4020845,Station Wagon/Sport Utility Vehicle,Box Truck,,,
11/14/2018,14:00,,,40.607674,-74.00172,"(40.607674, -74.00172)",NEW UTRECHT AVENUE              ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4020898,Sedan,Box Truck,,,
11/14/2018,14:00,BROOKLYN,11230,40.617622,-73.95489,"(40.617622, -73.95489)",,,1818      OCEAN AVENUE                  ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4020890,Sedan,Sedan,,,
11/14/2018,14:10,BROOKLYN,11208,40.678864,-73.881454,"(40.678864, -73.881454)",,,3080      ATLANTIC AVENUE               ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4020963,Flat Bed,Sedan,,,
11/14/2018,14:10,MANHATTAN,10022,40.7616,-73.96865,"(40.7616, -73.96865)",LEXINGTON AVENUE                ,EAST 58 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inexperience,,,,4020831,Station Wagon/Sport Utility Vehicle,Van,,,
11/14/2018,14:10,,,40.822838,-73.81948,"(40.822838, -73.81948)",CROSS BRONX EXPRESSWAY          ,EAST TREMONT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021203,Tractor Truck Diesel,Sedan,,,
11/14/2018,14:11,,,40.836475,-73.88512,"(40.836475, -73.88512)",BRYANT AVENUE                   ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4021063,Sedan,,,,
11/14/2018,14:13,BRONX,10469,40.86542,-73.854774,"(40.86542, -73.854774)",ALLERTON AVENUE                 ,YATES AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021250,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,14:15,BROOKLYN,11231,40.6742,-73.99984,"(40.6742, -73.99984)",HAMILTON AVENUE                 ,COURT STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4021093,Sedan,Sedan,,,
11/14/2018,14:15,QUEENS,11001,40.736446,-73.711914,"(40.736446, -73.711914)",,,84-06     256 STREET                    ,0,0,0,0,0,0,0,0,Passing Too Closely,View Obstructed/Limited,,,,4020851,Sedan,Sedan,,,
11/14/2018,14:15,,,40.770256,-73.91586,"(40.770256, -73.91586)",33 STREET                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021248,Station Wagon/Sport Utility Vehicle,Ambulance,,,
11/14/2018,14:15,,,40.686928,-73.98484,"(40.686928, -73.98484)",ATLANTIC AVENUE                 ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4021146,Station Wagon/Sport Utility Vehicle,,,,
11/14/2018,14:15,,,40.824432,-73.873604,"(40.824432, -73.873604)",BRUCKNER BOULEVARD              ,MORRISON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4020829,Sedan,Flat Bed,,,
11/14/2018,14:16,STATEN ISLAND,10305,40.601006,-74.076454,"(40.601006, -74.076454)",WEST FINGERBOARD ROAD           ,STEUBEN STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4020872,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,14:20,,,40.764988,-73.96116,"(40.764988, -73.96116)",2 AVENUE                        ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021132,Box Truck,Ambulance,,,
11/14/2018,14:25,BRONX,10455,40.816044,-73.91195,"(40.816044, -73.91195)",WESTCHESTER AVENUE              ,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4020970,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,14:25,,,40.78587,-73.95305,"(40.78587, -73.95305)",PARK AVENUE                     ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021127,Sedan,,,,
11/14/2018,14:28,BROOKLYN,11223,40.602264,-73.96836,"(40.602264, -73.96836)",,,463       AVENUE S                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4020956,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/14/2018,14:30,BRONX,10455,40.812126,-73.90419,"(40.812126, -73.90419)",EAST 149 STREET                 ,SOUTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,,,,4020972,Sedan,Box Truck,,,
11/14/2018,14:30,BRONX,10465,40.87831,-73.870155,"(40.87831, -73.870155)",EAST GUN HILL ROAD              ,BRONX RIVER PARKWAY,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4021217,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/14/2018,14:30,BROOKLYN,11223,40.595566,-73.96645,"(40.595566, -73.96645)",AVENUE V                        ,EAST 5 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4020763,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,14:30,BROOKLYN,11233,40.67515,-73.92776,"(40.67515, -73.92776)",,,118       ROCHESTER AVENUE              ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021544,Van,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,14:30,MANHATTAN,10022,40.759617,-73.961975,"(40.759617, -73.961975)",EAST 59 STREET                  ,1 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4021097,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/14/2018,14:30,QUEENS,11357,40.789062,-73.80995,"(40.789062, -73.80995)",14 ROAD                         ,152 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4020858,Tanker,Sedan,,,
11/14/2018,14:30,QUEENS,11433,40.70614,-73.7924,"(40.70614, -73.7924)",,,92-15     168 STREET                    ,0,0,0,0,0,0,0,0,Passing Too Closely,Passing or Lane Usage Improper,,,,4021883,Sedan,Sedan,,,
11/14/2018,14:30,,,40.701588,-73.74865,"(40.701588, -73.74865)",MURDOCK AVENUE                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,,4020943,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/14/2018,14:37,BRONX,10473,40.827084,-73.849915,"(40.827084, -73.849915)",BRUCKNER EXPRESSWAY             ,CASTLE HILL AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021409,Station Wagon/Sport Utility Vehicle,,,,
11/14/2018,14:40,,,40.749172,-73.967026,"(40.749172, -73.967026)",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4020832,Sedan,Taxi,,,
11/14/2018,14:40,,,,,,,,168-34    168 place                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4021055,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,14:42,BROOKLYN,11217,40.680267,-73.9747,"(40.680267, -73.9747)",6 AVENUE                        ,FLATBUSH AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4021025,Station Wagon/Sport Utility Vehicle,,,,
11/14/2018,14:45,,,40.83801,-73.87329,"(40.83801, -73.87329)",BRONX RIVER PARKWAY             ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4020922,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,14:50,QUEENS,11385,40.700592,-73.85457,"(40.700592, -73.85457)",WOODHAVEN BOULEVARD             ,FOREST PARK DRIVE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4020982,Sedan,Bus,,,
11/14/2018,14:55,QUEENS,11434,40.682358,-73.76714,"(40.682358, -73.76714)",MERRICK BOULEVARD               ,125 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4020945,Sedan,Pick-up Truck,,,
11/14/2018,15:00,BROOKLYN,11205,40.690765,-73.97138,"(40.690765, -73.97138)",,,225       ADELPHI STREET                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4020837,Station Wagon/Sport Utility Vehicle,Bus,,,
11/14/2018,15:00,BROOKLYN,11225,40.664173,-73.95935,"(40.664173, -73.95935)",MC KEEVER PLACE                 ,SULLIVAN PLACE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4020841,Station Wagon/Sport Utility Vehicle,,,,
11/14/2018,15:00,BROOKLYN,11228,40.611233,-74.00922,"(40.611233, -74.00922)",,,1511      86 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,4021049,Sedan,,,,
11/14/2018,15:00,MANHATTAN,10035,40.79781,-73.9341,"(40.79781, -73.9341)",,,2321      1 AVENUE                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4020798,Pick-up Truck,Sedan,,,
